更新时间,#genre#
Fashion TV (480p),https://amg01546-ftv-fashiontv-xiaomi-i9oiw.amagi.tv/playlist/amg01546-ftv-fashiontv-xiaomi/cb553d1c7f6c648a9cd43e63d6ef42a1df246ffc087a8d6933fb4b926bc10f41e2e5af97b20cac7822fb0fd87f0b66413925924d8b2245d8d964a85a243e517e9b99ac7bc0894e50e98d1f5d7fe0214143ea0b15d7230624daba57098068ed345442ed0f230f33d5bb44fe7001cd86028b7a7f8bf9df03404765676ba61ccf9224c3edd42714983dff932372a75e26c7199604e6368ff19702cf69b66cc1168caa34b8f2aeb446b71b4126c24d9bea0f7fe99678b3833797c9936876a87e235f116f01c2f9a363339c4e4f50f9b09ef135bf5bf9802b856f20a840b67bc466c43af14993f347a4a8b5cb0d1677f49f1b7331fab4f1c4ab7c73b16ff0a7a9fa767f92f9660b2da05ad12c2f3787ee8b43f6a53ba2f675cbe5134c52a9bc4c988fbd90e0b69930e70cc4d3f18a33475a23211a9651ad8868c96990389fc71d25535a57effd71c195d24a3f7245e5d1068c0b7a59ba476818d45d9943b3e94b79be6c7b8eb0c18add5701/188/848x480_1249600/index.m3u8
Fashion TV (360p),https://amg01546-ftv-fashiontv-xiaomi-i9oiw.amagi.tv/playlist/amg01546-ftv-fashiontv-xiaomi/cb553d1c7f6c648a9cd43e63d6ef42a1df246ffc087a8d6933fb4b926bc10f41e2e5af97b20cac7822fb0fd87f0b66413925924d8b2245d8d964a85a243e517e9b99ac7bc0894e50e98d1f5d7fe0214143ea0b15d7230624daba57098068ed345442ed0f230f33d5bb44fe7001cd86028b7a7f8bf9df03404765676ba61ccf9224c3edd42714983dff932372a75e26c7199604e6368ff19702cf69b66cc1168caa34b8f2aeb446b71b4126c24d9bea0f7fe99678b3833797c9936876a87e235f116f01c2f9a363339c4e4f50f9b09ef135bf5bf9802b856f20a840b67bc466c43af14993f347a4a8b5cb0d1677f49f1b7331fab4f1c4ab7c73b16ff0a7a9fa767f92f9660b2da05ad12c2f3787ee8b43f6a53ba2f675cbe5134c52a9bc4c988fbd90e0b69930e70cc4d3f18a33475a23211a9651ad8868c96990389fc71d25535a57effd71c195d24a3f7245e5d1068c0b7a59ba476818d45d9943b3e94b79be6c7b8eb0c18add5701/188/640x360_1020800/index.m3u8
Fashion TV (720p),https://amg01546-ftv-fashiontv-xiaomi-i9oiw.amagi.tv/playlist/amg01546-ftv-fashiontv-xiaomi/cb553d1c7f6c648a9cd43e63d6ef42a1df246ffc087a8d6933fb4b926bc10f41e2e5af97b20cac7822fb0fd87f0b66413925924d8b2245d8d964a85a243e517e9b99ac7bc0894e50e98d1f5d7fe0214143ea0b15d7230624daba57098068ed345442ed0f230f33d5bb44fe7001cd86028b7a7f8bf9df03404765676ba61ccf9224c3edd42714983dff932372a75e26c7199604e6368ff19702cf69b66cc1168caa34b8f2aeb446b71b4126c24d9bea0f7fe99678b3833797c9936876a87e235f116f01c2f9a363339c4e4f50f9b09ef135bf5bf9802b856f20a840b67bc466c43af14993f347a4a8b5cb0d1677f49f1b7331fab4f1c4ab7c73b16ff0a7a9fa767f92f9660b2da05ad12c2f3787ee8b43f6a53ba2f675cbe5134c52a9bc4c988fbd90e0b69930e70cc4d3f18a33475a23211a9651ad8868c96990389fc71d25535a57effd71c195d24a3f7245e5d1068c0b7a59ba476818d45d9943b3e94b79be6c7b8eb0c18add5701/188/1280x720_2657600/index.m3u8
云南卫视 (576p) [Not 24/7],http://183.207.248.71/cntv/live1/yunnanstv/yunnanstv
Xinjiang TV 1,https://klmysjtzb.rcsxzx.com/hls/klmy2.m3u8
Xinjiang TV 8,http://120.70.60.179:9901/tsfile/live/1002_1.m3u8?authid=0&key=txiptv&playlive=1
云南 Ⅰ 文山公共台 (1080p),http://tvdrs.wsrtv.com.cn:8100/channellive/ch2.flv
利川公共 (576p) [Geo-blocked],http://lichuan.live.tempsource.cjyun.org/videotmp/s10093-lcgg.m3u8
云南卫视 (1080p),https://hwapi.yunshicloud.com/8xughf/e0bx15.m3u8
利川新闻综合 (480p) [Not 24/7],http://uni6rtmp.tulix.tv:1935/vbstv/vbsabr.smil/chunklist_w439903609_b1228800.m3u8
利川公共 (180p) [Not 24/7],http://uni6rtmp.tulix.tv:1935/vbstv/vbsabr.smil/chunklist_w1847269952_b204800.m3u8
大冶一套 [Geo-blocked],http://dayeyun.live.tempsource.cjyun.org/videotmp/s10102-TC1T.m3u8
大冶二套 [Geo-blocked],http://dayeyun.live.tempsource.cjyun.org/videotmp/s10102-TC2T.m3u8
大悟综合 [Geo-blocked],http://yunshangdawu.live.tempsource.cjyun.org/videotmp/s10129-dwzhpd.m3u8
四川 Ⅰ 巴中综合台 (1080p) [Not 24/7],http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_246.flv
山东卫视 (576p),http://183.207.248.71/gitv/live1/SDWS/SDWS
广水新闻综合 [Geo-blocked],http://guangshui.live.tempsource.cjyun.org/videotmp/s10146-GSXW.m3u8
新疆卫视 (576p),http://183.207.248.71/cntv/live1/xinjiangstv/xinjiangstv
张家界1 (240p) [Not 24/7],http://stream.zjjrtv.com/zjjtv1/hd/live.m3u8
张家界2台 (240p) [Not 24/7],http://stream.zjjrtv.com/zjjtv2/hd/live.m3u8
江苏卫视 (1080p),http://183.207.248.71/cntv/live1/jiangsustv/jiangsustv
江苏卫视 (576p),http://183.207.248.71/gitv/live1/JSWS-HD/JSWS-HD
浙江卫视 (1080p),http://183.207.248.71/cntv/live1/zhejiangstv/zhejiangstv
浙江卫视 (576p),http://183.207.248.71/gitv/live1/G_ZHEJIANG/G_ZHEJIANG
万州科教频道 (576p),http://wanzhoulive.cbg.cn:8017/Cz7WPb8/800/live.m3u8
万州影视文艺 (576p),http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
娄底综合 (720p),http://119.39.242.52:1935/live/zonghe/playlist.m3u8
芜湖教育频道 (576p),http://live1.wuhubtv.com/channel4/sd/live.m3u8
鹤峰综合 [Geo-blocked],http://hefeng.live.tempsource.cjyun.org/videotmp/s10100-hftv.m3u8
黑龙江 (576p),http://183.207.248.71/gitv/live1/G_HEILONGJIANG/G_HEILONGJIANG
东森亚洲卫视,https://pull-hsbj.vzan.com/v/slowlive_821481626725612419.flv
金马影院,http://pull.kktv8.com/livekktv/128600025.flv
经典武侠,http://cfss.cc/cdn/yy/1355002394.flv
麓山迷踪,http://zzy789.xyz/douyu1.php?id=4505431
瑶瑶恐怖,http://zzy789.xyz/douyu1.php?id=2935323
小黛兮影,http://zzy789.xyz/douyu1.php?id=11553944
恐怖故事,http://zzy789.xyz/douyu1.php?id=2337939
避风影院,http://zzy789.xyz/douyu1.php?id=9826611
纪录片,http://zzy789.xyz/douyu1.php?id=4360438
荒野建造者,http://zzy789.xyz/douyu1.php?id=9611578
一起看恐怖片,http://zzy789.xyz/douyu1.php?id=9412287
午夜故事,http://zzy789.xyz/douyu1.php?id=8722254
粤语电影,http://zzy789.xyz/douyu1.php?id=6566671
邦德影院,http://zzy789.xyz/douyu1.php?id=9292499
苹果影院,http://zzy789.xyz/douyu1.php?id=2793084
宇哥电影,http://zzy789.xyz/douyu1.php?id=413573
蚂蚱影院,http://zzy789.xyz/douyu1.php?id=6079455
片荒的日子,http://zzy789.xyz/douyu1.php?id=4258555
小猪优版剧院,https://www.goodiptv.club/douyu/10297898
童年回忆,http://zzy789.xyz/douyu1.php?id=8915074
大胡子魏,http://zzy789.xyz/douyu1.php?id=8792763
悬疑犯罪,http://zzy789.xyz/douyu1.php?id=9171887
下饭神剧,http://zzy789.xyz/douyu1.php?id=276200
不一样的电影,http://zzy789.xyz/douyu1.php?id=2632223
看美剧,http://zzy789.xyz/douyu1.php?id=8869614
怀旧90,http://zzy789.xyz/douyu1.php?id=9275635
周星驰电影,http://zzy789.xyz/douyu1.php?id=3990812
经典怀旧,http://zzy789.xyz/douyu1.php?id=10180265
开心锤锤,http://zzy789.xyz/douyu1.php?id=9018297
凛冬之地,http://zzy789.xyz/douyu1.php?id=8945323
刘德华电影2,http://zzy789.xyz/douyu1.php?id=8985415
经典怀旧系列,http://zzy789.xyz/douyu1.php?id=8663752
喜剧经典,http://zzy789.xyz/douyu1.php?id=9650887
斗鱼,http://zzy789.xyz/douyu1.php?id=1274132
经典港片,http://zzy789.xyz/douyu1.php?id=675072
米娅电影,http://zzy789.xyz/douyu1.php?id=6537888
斗鱼电影26,http://zzy789.xyz/douyu1.php?id=8413092
斗鱼电影97,http://zzy789.xyz/douyu1.php?id=8867878
斗鱼电影22,http://zzy789.xyz/douyu1.php?id=1979257
斗鱼电影105,http://zzy789.xyz/douyu1.php?id=4290711
斗鱼电影111,http://zzy789.xyz/douyu1.php?id=8475821
斗鱼电影110,http://zzy789.xyz/douyu1.php?id=8415464
斗鱼电影81,http://zzy789.xyz/douyu1.php?id=3870925
斗鱼电影71,http://zzy789.xyz/douyu1.php?id=2987100
斗鱼电影116,http://zzy789.xyz/douyu1.php?id=8651489
斗鱼电影114,http://zzy789.xyz/douyu1.php?id=562225
斗鱼电影125,http://zzy789.xyz/douyu1.php?id=5067952
斗鱼电影120,http://zzy789.xyz/douyu1.php?id=5354713
斗鱼电影130,http://zzy789.xyz/douyu1.php?id=8014467
斗鱼电影135,http://zzy789.xyz/douyu1.php?id=7476264
斗鱼电影134,http://zzy789.xyz/douyu1.php?id=6725858
斗鱼电影145,http://zzy789.xyz/douyu1.php?id=5033502
斗鱼电影141,http://zzy789.xyz/douyu1.php?id=7623292
斗鱼电影153,http://zzy789.xyz/douyu1.php?id=8799435
斗鱼电影151,http://zzy789.xyz/douyu1.php?id=426517
斗鱼电影158,http://zzy789.xyz/douyu1.php?id=8788687
斗鱼电影165,http://zzy789.xyz/douyu1.php?id=8705754
斗鱼电影169,http://zzy789.xyz/douyu1.php?id=7528160
林正英2,http://11.xmyxc.cn/api/php/yy.php?id=1453996620
周润发,http://11.xmyxc.cn/api/php/yy.php?id=1354888733
林正英合集,http://11.xmyxc.cn/api/php/yy.php?id=1354932444
武侠港片,http://11.xmyxc.cn/api/php/yy.php?id=1451866697
港片赌片,http://11.xmyxc.cn/api/php/yy.php?id=1355076627
星爷经典,http://11.xmyxc.cn/api/php/yy.php?id=1382736808
港片喜剧,http://11.xmyxc.cn/api/php/yy.php?id=1355112116
港台影院,http://11.xmyxc.cn/api/php/yy.php?id=1354889234
精彩港剧,http://11.xmyxc.cn/api/php/yy.php?id=1382736881
精彩港剧2,http://11.xmyxc.cn/api/php/yy.php?id=1382745088
星光影视,http://11.xmyxc.cn/api/php/yy.php?id=353422557
电视剧,http://11.xmyxc.cn/api/php/yy.php?id=1354930964
电视剧2,http://11.xmyxc.cn/api/php/yy.php?id=1354780649
兔兔来啦,http://11.xmyxc.cn/api/php/yy.php?id=1354930926
惊恐鬼怪,http://11.xmyxc.cn/api/php/yy.php?id=1382749525
恐怖电影,http://11.xmyxc.cn/api/php/yy.php?id=24066336
香港电影,http://11.xmyxc.cn/api/php/yy.php?id=1382736910
港片电影,http://11.xmyxc.cn/api/php/yy.php?id=1459801818
香港鬼片,http://11.xmyxc.cn/api/php/yy.php?id=1382737886
漫威英雄,http://11.xmyxc.cn/api/php/yy.php?id=1354932402
大话西游,http://11.xmyxc.cn/api/php/yy.php?id=1382851590
哥斯拉,http://11.xmyxc.cn/api/php/yy.php?id=1382736833
经典影剧,http://lxajh.top/tv/douyu.php?id=3928
邵氏电影[1280*720],http://lxajh.top/tv/douyu.php?id=4246519
古装神剧,https://live.metshop.top/douyu/338759
武侠电视剧,https://live.metshop.top/yy/1459331991
纪晓岚,http://11.xmyxc.cn/api/php/yy.php?id=1352227227
西游记张卫健版,http://11.xmyxc.cn/api/php/yy.php?id=1354936155
风筝,http://11.xmyxc.cn/api/php/yy.php?id=1382828770
渴望,http://11.xmyxc.cn/api/php/yy.php?id=1354930963
马大帅,http://11.xmyxc.cn/api/php/yy.php?id=1353782648
都挺好,http://11.xmyxc.cn/api/php/yy.php?id=1382736892
传奇英雄,http://11.xmyxc.cn/api/php/yy.php?id=1382735578
汉武大帝,http://11.xmyxc.cn/api/php/yy.php?id=1355260855
读心神探,http://11.xmyxc.cn/api/php/yy.php?id=1382851589
溏心风暴,http://11.xmyxc.cn/api/php/yy.php?id=1354888747
白夜追凶,http://11.xmyxc.cn/api/php/yy.php?id=1354932359
忠烈杨家将,http://11.xmyxc.cn/api/php/yy.php?id=1382749909
雪中悍刀情,http://11.xmyxc.cn/api/php/yy.php?id=11410
特种兵之火凤凰,http://11.xmyxc.cn/api/php/yy.php?id=1356326459
斗鱼7,http://epg.112114.xyz/douyu/8814650
斗鱼6,http://epg.112114.xyz/douyu/36337
斗鱼9,http://epg.112114.xyz/douyu/323876
斗鱼2,http://epg.112114.xyz/douyu/6140589
斗鱼3,http://epg.112114.xyz/douyu/8770422
特辑电影(🚀),http://epg.112114.eu.org/douyu/3637778
斗鱼5,http://epg.112114.xyz/douyu/52787
TVB明珠剧集,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5300&tk=97475bb89d45
TVB翡翠剧集,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9478&tk=97475bb89d45
斗鱼电影HD2,http://epg.112114.xyz/douyu/10240553
斗鱼电影HD1,http://epg.112114.xyz/douyu/20415
豆瓣高分(🚀),http://epg.112114.eu.org/douyu/8770422
霍格沃茨(🚀),http://epg.112114.eu.org/douyu/8814650
漫威主线2(🚀),http://epg.112114.eu.org/douyu/6140589
🔁未知(🚀),http://epg.112114.eu.org/douyu/122402
华语经典2(🚀),http://epg.112114.eu.org/douyu/276200
科幻电影(🚀),http://epg.112114.eu.org/douyu/12010522
蓉城电影(🚀),http://epg.112114.eu.org/douyu/11137425
斗鱼电影HD4,http://epg.112114.xyz/douyu/85894
CCTV1,rtsp://115.153.254.81/PLTV/88888888/224/3221225699/iptv8040.smil
CCTV1,rtsp://115.153.254.81/PLTV/88888888/224/3221225517/iptv7949.smil
CCTV1,http://lu.wqwqwq.sbs/itv/1000000005000265001.m3u8?cdn=ystenlive
CCTV2,rtsp://115.153.254.81/PLTV/88888888/224/3221226825/59814584.smil
CCTV2,http://lu.wqwqwq.sbs/itv/1000000001000023315.m3u8?cdn=ystenlive
CCTV2,rtsp://60.13.39.18/PLTV/88888910/224/3221225568/10000100000000060000000000107348_0.smil
CCTV2,https://www.freetv.top/migu/631780532.m3u8?migutoken=9bacb748dc772b1cfcddf6e6373e3319c6d82105f221862932e3b30a6dc4843c93ace2108ab1d598c2d89ef8eb4225888737ce5895be20612ea7753d025151b9a913bd6fc98ff7666da5979f1d
CCTV3,rtsp://115.153.254.81/PLTV/88888888/224/3221226930/65406412.smil
CCTV3,rtsp://115.153.254.81/PLTV/88888888/224/3221226841/63329606.smil
CCTV3,http://lu.wqwqwq.sbs/itv/1000000005000265003.m3u8?cdn=ystenlive
CCTV3,http://223.105.252.59/PLTV/4/224/3221228499/index.m3u8?servicetype=1
CCTV4,http://lu.wqwqwq.sbs/itv/1000000005000265004.m3u8?cdn=ystenlive
CCTV4,rtsp://115.153.254.81/PLTV/88888888/224/3221226838/59814684.smil
CCTV5,rtsp://115.153.254.81/PLTV/88888888/224/3221226907/65396401.smil
CCTV5,rtsp://115.153.254.81/PLTV/88888888/224/3221226852/63329574.smil
CCTV5,http://lu.wqwqwq.sbs/itv/1000000005000265005.m3u8?cdn=ystenlive
CCTV5,http://223.105.252.61/PLTV/4/224/3221228502/index.m3u8?servicetype=1
CCTV5+,http://lu.wqwqwq.sbs/itv/1000000005000265016.m3u8?cdn=ystenlive
CCTV5+,rtsp://115.153.254.81/PLTV/88888888/224/3221226976/85722488.smil
CCTV6,http://lu.wqwqwq.sbs/itv/1000000005000265006.m3u8?cdn=ystenlive
CCTV6,rtsp://115.153.254.81/PLTV/88888888/224/3221226909/65396493.smil
CCTV6,rtsp://115.153.254.81/PLTV/88888888/224/3221226843/63329570.smil
CCTV7,rtsp://115.153.254.81/PLTV/88888888/224/3221226827/59814693.smil
CCTV7,http://lu.wqwqwq.sbs/itv/1000000005000265007.m3u8?cdn=ystenlive
CCTV7,rtsp://60.13.39.18/PLTV/88888910/224/3221225572/10000100000000060000000000107352_0.smil
CCTV8,rtsp://115.153.254.81/PLTV/88888888/224/3221226911/65406606.smil
CCTV8,rtsp://115.153.254.81/PLTV/88888888/224/3221226854/63329578.smil
CCTV8,http://lu.wqwqwq.sbs/itv/1000000005000265008.m3u8?cdn=ystenlive
CCTV8,https://www.freetv.top/migu/624878356.m3u8?migutoken=170b73b07e0cf0d307afea3545da5b9609d7c15461a2f4ac0f43634101df9baf391a446b91e5f84446b6a3b0934bb4730e2f3c4a32a565f904f22c8ff745a094d45dfd49c54f31b0b78156a080
CCTV9,rtsp://115.153.254.81/PLTV/88888888/224/3221226840/59814699.smil
CCTV9,http://lu.wqwqwq.sbs/itv/1000000005000265009.m3u8?cdn=ystenlive
CCTV10,rtsp://115.153.254.81/PLTV/88888888/224/3221226630/51813372.smil
CCTV10,http://lu.wqwqwq.sbs/itv/1000000005000265010.m3u8?cdn=ystenlive
CCTV11,http://lu.wqwqwq.sbs/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV11,rtsp://115.153.254.81/PLTV/88888888/224/3221226986/85722616.smil
CCTV12,rtsp://115.153.254.81/PLTV/88888888/224/3221226829/59814709.smil
CCTV12,http://lu.wqwqwq.sbs/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV13,https://stream1.freetv.fun/5e0c514e6ba3d091c01c511c50880499f6584b993ae7c5de863424917928ece8.ctv
CCTV13,rtsp://115.153.254.81/PLTV/88888888/224/3221227037/87447722.smil
CCTV14,rtsp://115.153.254.81/PLTV/88888888/224/3221226634/51813368.smil
CCTV14,http://lu.wqwqwq.sbs/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV14,rtsp://180.95.143.19/PLTV/88888910/224/3221225579/10000100000000060000000000107359_0.smil
CCTV15,rtsp://115.153.254.81/PLTV/88888888/224/3221226988/85722541.smil
CCTV15,http://lu.wqwqwq.sbs/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV15,http://www.freetv.top/migu/673168223.m3u8?migutoken=81268e3d4f684bb5f7e3f9be9524d419c9c649ab0f8f8d3416c7e7535e0b219459b129f4be677a98cf66de546e2d7a78ebe50703d98eb67703adee341cd46d7d39c14bfc907da3a20534d07396
CCTV16,http://lu.wqwqwq.sbs/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV16,rtsp://115.153.254.81/PLTV/88888888/224/3221227051/92603106.smil
CCTV17,http://lu.wqwqwq.sbs/itv/1000000005000265015.m3u8?cdn=ystenlive
CCTV17,rtsp://115.153.254.81/PLTV/88888888/224/3221226846/61397282.smil
CCTV17,rtsp://60.13.39.18/PLTV/88888910/224/3221225612/10000100000000060000000000804195_0.smil
湖南卫视,http://lu.wqwqwq.sbs/itv/1000000005000265024.m3u8?cdn=ystenlive
湖南卫视,rtsp://60.13.39.18/PLTV/88888910/224/3221225574/10000100000000060000000000107354_0.smil
湖南卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225697/iptv8039.smil
浙江卫视,http://lu.wqwqwq.sbs/itv/1000000005000265031.m3u8?cdn=ystenlive
浙江卫视,http://zhfivel02.cztv.com/channel01/1080p.m3u8?auth_key=2524708799-0-0-adde67b1b344fdd5e512f30a4ae31915
浙江卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225768/10000100000000060000000000913518_0.smil
东方卫视,http://lu.wqwqwq.sbs/itv/1000000005000265018.m3u8?cdn=ystenlive
东方卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225770/10000100000000060000000000913526_0.smil
东方卫视,http://223.105.252.8/PLTV/4/224/3221228150/index.m3u8
北京卫视,http://lu.wqwqwq.sbs/itv/1000000005000265027.m3u8?cdn=ystenlive
北京卫视,https://live.sjsrm.com/bjsjs/sd/live.m3u8
北京卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225546/iptv51912.smil
江苏卫视,http://lu.wqwqwq.sbs/itv/1000000005000265030.m3u8?cdn=ystenlive
江苏卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225766/10000100000000060000000000913517_0.smil
安徽卫视,http://lu.wqwqwq.sbs/itv/1000000005000265025.m3u8?cdn=ystenlive
安徽卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226622/51176344.smil
重庆卫视,http://lu.wqwqwq.sbs/itv/1000000005000265017.m3u8?cdn=ystenlive
重庆卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226638/51813388.smil
四川卫视,http://lu.wqwqwq.sbs/itv/5000000004000006119.m3u8?cdn=bestzb
四川卫视,http://live.wqwqwq.sbs/itv/5000000004000006119.m3u8?cdn=bestzb
四川卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226693/51813384.smil
东南卫视,http://lu.wqwqwq.sbs/itv/1000000005000265033.m3u8?cdn=ystenlive
东南卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226677/51176347.smil
深圳卫视,http://lu.wqwqwq.sbs/itv/1000000005000265028.m3u8?cdn=ystenlive
深圳卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225764/10000100000000060000000000913503_0.smil
广东卫视,http://lu.wqwqwq.sbs/itv/1000000005000265034.m3u8?cdn=ystenlive
广东卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225957/10000100000000060000000000913519_0.smil
广西卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226954/71778425.smil
厦门卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226982/85722609.smil
甘肃卫视,rtmp://livein.gstv.com.cn/49048r/y3nga4.flv
甘肃卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221227039/87447727.smil
贵州卫视,http://lu.wqwqwq.sbs/itv/5000000004000025843.m3u8?cdn=bestzb
贵州卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226833/59814738.smil
河北卫视,http://lu.wqwqwq.sbs/itv/5000000006000040016.m3u8?cdn=bestzb
河北卫视,http://live.wqwqwq.sbs/itv/5000000006000040016.m3u8?cdn=bestzb
河北卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226821/59781859.smil
河南卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226842/59814787.smil
黑龙江卫视,http://lu.wqwqwq.sbs/itv/1000000001000001925.m3u8?cdn=ystenlive
黑龙江卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225584/10000100000000060000000000031778_0.smil
湖北卫视,http://lu.wqwqwq.sbs/itv/1000000005000265023.m3u8?cdn=ystenlive
湖北卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225827/10000100000000060000000000470332_2.smil
江西卫视,http://lu.wqwqwq.sbs/itv/1000000005000265032.m3u8?cdn=ystenlive
江西卫视,http://119.32.12.17:2901/udp/224.1.100.54:11111
江西卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226656/46275837.smil
吉林卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226831/59814731.smil
内蒙古卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225591/iptv7986.smil
辽宁卫视,http://lu.wqwqwq.sbs/itv/1000000005000265022.m3u8?cdn=ystenlive
辽宁卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226649/46098370.smil
青海卫视,http://lu.wqwqwq.sbs/itv/1000000002000013359.m3u8?cdn=ystenlive
宁夏卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225747/iptv101619.smil
青海卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225589/iptv7985.smil
山东卫视,http://lu.wqwqwq.sbs/itv/1000000005000265019.m3u8?cdn=ystenlive
山东卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225919/10000100000000060000000000811554_0.smil
山东卫视,http://223.105.252.8/PLTV/4/224/3221227448/index.m3u8
天津卫视,http://live.wqwqwq.sbs/itv/5000000004000006827.m3u8?cdn=bestzb
天津卫视,http://lu.wqwqwq.sbs/itv/1000000005000265026.m3u8?cdn=ystenlive
天津卫视,rtsp://60.13.39.18/PLTV/88888910/224/3221225529/10000100000000060000000000107309_0.smil
天津卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226652/46098366.smil
海南卫视,http://lu.wqwqwq.sbs/itv/5000000004000006211.m3u8?cdn=bestzb
海南卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226933/70442779.smil
新疆卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225550/iptv61197.smil
云南卫视,http://live.wqwqwq.sbs/itv/5000000011000031120.m3u8?cdn=bestzb
云南卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226937/72640386.smil
西藏卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225570/iptv101725.smil
兵团卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225753/iptv101723.smil
三沙卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226984/85722645.smil
凤凰中文,http://dms.yryyj.site:8188/udp/239.76.246.135:1234
凤凰资讯,http://dms.yryyj.site:8188/udp/239.76.253.134:9000
纬来体育,rtmp://220.130.201.73/sat/tv721
纬来育乐,rtmp://220.130.201.73/sat/tv701
TVBS欢乐,http://37.27.111.214:8080/live/24/hls.m3u8
卡酷少儿,rtsp://115.153.254.81/PLTV/88888888/224/3221227076/108965819.smil
动漫秀场,rtsp://115.153.254.81/PLTV/88888888/224/3221225613/iptv7997.smil
CHC动作电影,http://eastscreen.tv/ooooo.php?id=chcdz
金鹰卡通,rtsp://115.153.254.81/PLTV/88888888/224/3221226972/80382319.smil
CHC家庭影院,http://eastscreen.tv/ooooo.php?id=chcjt
CHC动作电影,rtsp://115.153.254.81/PLTV/88888888/224/3221226992/86128817.smil
CHC家庭影院,rtsp://115.153.254.81/PLTV/88888888/224/3221226959/86128800.smil
笑傲江湖,https://live.metshop.top/huya/23865142
三国演义,https://live.metshop.top/huya/11602081
小宇60帧,http://zzy789.xyz/douyu1.php?id=323876
鱼宝恐怖,http://zzy789.xyz/douyu1.php?id=1165374
電影劇場,http://zzy789.xyz/douyu1.php?id=7575350
花卷陪看,http://zzy789.xyz/douyu1.php?id=52787
变种人片,http://zzy789.xyz/douyu1.php?id=9651304
林正英 2,http://zzy789.xyz/douyu1.php?id=218859
贝爷影厅,http://zzy789.xyz/douyu1.php?id=252802
刘德华电影1,http://zzy789.xyz/douyu1.php?id=2516864
贝爷影厅2,http://zzy789.xyz/douyu1.php?id=36337
斗鱼电影117,http://zzy789.xyz/douyu1.php?id=338759
霍格影片,http://zzy789.xyz/douyu1.php?id=8814650
洪金宝,http://11.xmyxc.cn/api/php/yy.php?id=1354924839
天下第一,http://11.xmyxc.cn/api/php/yy.php?id=1382736838
庆余年,https://live.metshop.top/douyu/5908256
爱情公寓,https://live.metshop.top/douyu/2838296
斗破苍穹玄幻剧,https://live.metshop.top/yy/1356051105
黑冰,http://11.xmyxc.cn/api/php/yy.php?id=1354932427
正阳门下,http://11.xmyxc.cn/api/php/yy.php?id=1382851588
雍正王朝,http://11.xmyxc.cn/api/php/yy.php?id=26901
新白娘子传奇,http://11.xmyxc.cn/api/php/yy.php?id=634132
知否知否应是绿肥红瘦,http://11.xmyxc.cn/api/php/yy.php?id=398312
江西卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226656/46275837.smil
江西卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226656/46275837.smil
江西卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226656/46275837.smil
江西都市,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227290/10000100000000060000000001722654_0.smil
江西都市,rtsp://115.153.233.154/PLTV/88888888/224/3221227069/94448631.smil
江西都市,rtsp://115.153.245.70/PLTV/88888888/224/3221226728/53707442.smil
